created,chargeTimeHrs,stationId,kwhTotal
42242,3.318055556,638536,6.89
42243,4.212222222,638536,6.92
42244,2.723611111,638536,6.82
42248,3.150555556,638536,6.93
42249,4.176944444,638536,6.97
42255,3.975833333,638536,6.73
42256,3.664722222,638536,6.91
42257,4.290277778,638536,6.78
42258,2.655,638536,6.92
42258,3.664166667,638536,2.26
42261,5.661666667,638536,6.95
42262,5.0075,638536,1.53
42263,5.4275,638536,6.88
42264,4.31,638536,6.85
42268,5.626944444,638536,6.73
42269,3.138333333,638536,6.75
42270,3.256666667,638536,6.73
42270,1.938333333,638536,3.79
42271,4.441111111,638536,6.68
42272,3.248611111,638536,6.76
42272,4.528888889,638536,0.77
42276,3.118611111,638536,6.56
42277,3.850833333,638536,6.58
42279,3.151111111,638536,6.54
42279,2.060555556,638536,3.02
42279,0.595833333,638536,1.26
42268,1.506111111,638536,1.5
42269,0.647222222,638536,1.64
42277,3.495555556,638536,6.07
42206,3.061944444,643012,6.58
42208,3.9375,643012,15.52
42209,4.375,643012,20.38
42215,3.986388889,643012,13.74
42219,3.609166667,643012,13.81
42222,3.943888889,643012,12.33
42226,3.975,643012,15.87
42229,3.338055556,643012,16.5
42230,3.9925,643012,12.6
42233,3.569722222,643012,14.98
42236,4.611388889,643012,17.97
42247,3.934722222,643012,7.02
42248,4.133611111,643012,18.07
42249,3.584722222,643012,13.6
42250,4.008333333,643012,14.23
42256,4.421944444,643012,12.37
42269,4.566388889,643012,13.41
42270,2.880833333,643012,14.83
42271,3.0775,643012,12.54
42272,3.724166667,643012,16.76
42275,3.323888889,643012,7.98
42277,2.827222222,643012,14.77
42279,4.135555556,643012,14.51
42277,2.937222222,643012,6.88
42074,6.602777778,653450,6.47
42079,2.186666667,653450,6.41
42101,2.329722222,653450,6.68
42123,2.32,653450,6.23
42124,2.345555556,653450,6.6
42136,2.098333333,653450,6
42138,2.3475,653450,5.96
42139,2.946111111,653450,2.72
42157,2.068333333,653450,5.89
42171,1.866666667,653450,5.37
42173,2.118611111,653450,5.57
42174,0.726666667,653450,2.02
42178,1.919722222,653450,5.58
42181,2.025,653450,5.64
42192,2.475277778,653450,5.89
42199,2.062777778,653450,5.76
42201,1.964166667,653450,5.66
42270,2.169166667,653450,5.9
42277,3.115555556,653450,5.54
42136,5.628611111,653450,7.46
42153,2.511666667,653450,6.48
42177,9.836944444,653450,7
42206,5.938055556,653450,7.34
42207,4.881111111,653450,7.79
42237,3.725277778,653450,6.98
42240,5.457222222,653450,6.96
42243,3.953888889,653450,7.03
42244,3.829444444,653450,6.92
42249,4.615277778,653450,7.08
42250,3.522777778,653450,6.83
42256,3.192777778,653450,7.08
42275,0.023333333,653450,0
42220,2.457222222,653450,5.39
42226,1.825,653450,5.05
42228,2.088611111,653450,5.35
42247,1.965,653450,5.52
42248,1.881111111,653450,4.93
42262,1.909444444,653450,5.28
42265,1.739444444,653450,4.89
42226,5.523333333,653450,6.84
42258,3.090833333,653450,5.05
42264,3.484444444,653450,5.37
42265,2.1475,653450,8.98
42270,3.281666667,653450,9.87
42271,3.940555556,653450,10.83
42272,1.535555556,653450,8.87
42279,3.056666667,653450,16.94
42243,1.47,664306,3.24
42257,0.761388889,664306,1.84
42216,0.8875,664306,2.87
42221,3.331111111,664306,19.47
42228,2.967777778,664306,17.9
42237,1.566666667,664306,3.92
42244,0.928055556,664306,3.92
42258,0.983611111,664306,4.59
42270,3.618611111,664306,20.6
42277,3.821388889,664306,21.2
42208,3.106111111,664306,5.74
42184,1.168888889,664306,3.76
42265,2.156388889,664306,1.74
42262,4.066111111,664306,6.71
42264,3.731388889,664306,6.71
42278,3.475277778,664306,6.76
42200,3.404722222,664306,6.83
42201,2.628333333,664306,6.47
42202,3.219722222,664306,6.44
42206,3.220277778,664306,6.39
42215,3.474166667,664306,6.93
42222,2.531944444,664306,6.47
42226,3.0225,664306,6.8
42227,3.682777778,664306,6.92
42233,3.269444444,664306,6.97
42234,2.948888889,664306,7.11
42236,3.255833333,664306,7.09
42240,2.783055556,664306,7.08
42241,2.565833333,664306,7.01
42242,3.148055556,664306,6.43
42248,2.509722222,664306,6.95
42255,3.106944444,664306,6.97
42258,1.145277778,664306,3.69
42265,3.484722222,664306,6.94
42269,2.884722222,664306,6.71
42271,1.372222222,664306,4.35
42272,3.534444444,664306,6.84
42272,3.661944444,664306,6.4
42276,2.860833333,664306,6.71
42277,2.486944444,664306,6.37
42180,2.309166667,664306,6.09
42181,2.0475,664306,6.04
42184,5.247222222,664306,5.98
42186,1.284166667,664306,4.15
42187,3.560555556,664306,5.98
42191,2.0725,664306,6.1
42207,2.076944444,664306,5.92
42213,4.786666667,664306,6.16
42235,2.19,664306,6.18
42237,2.061388889,664306,6.1
42243,3.76,664306,5.95
42247,3.935833333,664306,6.01
42249,1.944722222,664306,6.06
42256,2.766944444,664306,5.94
42257,2.192777778,664306,5.89
42258,2.082777778,664306,5.59
42261,4.304444444,664306,5.97
42268,3.198611111,664306,5.87
42181,2.556111111,664306,6.97
42199,3.110277778,664306,7.02
42201,0.982777778,664306,1.43
42220,2.375,664306,7.03
42220,0.964722222,664306,1.03
42234,3.097222222,664306,7.03
42251,2.541388889,664306,7.75
42264,2.749166667,664306,6.02
42268,3.489444444,664306,6.83
42279,4.366111111,664306,6.94
42278,2.983611111,664306,6.95
42087,1.219166667,672450,3.7
42089,1.431111111,672450,4.4
42090,1.1925,672450,3.66
42020,2.348333333,672450,6.78
42024,2.341944444,672450,4.81
42117,1.183055556,672450,3.65
42235,3.328333333,672450,2.64
42256,3.87,672450,3.44
42257,3.706111111,672450,5.6
42179,3.678611111,672450,4.53
42200,3.908611111,672450,6.48
42208,3.823055556,672450,6.09
42209,3.944166667,672450,6.7
42213,4.848333333,672450,7.1
42229,4.541666667,672450,5.77
42234,3.891111111,672450,6.78
42237,3.481666667,672450,4.05
42270,3.907777778,672450,6.01
42272,3.928888889,672450,6.8
42279,4.508888889,672450,5.07
42139,2.258055556,693651,6.12
42153,3.562222222,693651,3.25
42247,1.043333333,693651,2.82
42130,0.995833333,693651,0
42272,0.018888889,693651,0
42279,0.028888889,693651,0
42279,0.023055556,693651,0
42257,1.676388889,711566,9.55
42257,3.538611111,711566,7.77
42235,4.328333333,711566,6.55
42235,2.980833333,711566,2.04
42236,3.054166667,711566,4.09
42241,3.236388889,711566,2.33
42255,3.966388889,711566,6.87
42256,4.906944444,711566,2.61
42258,4.428611111,711566,6.34
42262,1.093055556,711566,3.08
42054,0.595833333,728918,3.1
42101,0.828611111,728918,2.13
42121,2.003888889,728918,6.11
42159,0.313611111,728918,1.66
42160,1.932777778,728918,1.37
42199,2.551944444,728918,4.38
42208,2.526388889,728918,5.25
42220,3.431388889,728918,5.64
42228,0.989444444,728918,3.01
42229,3.592777778,728918,7.29
42249,3.966666667,728918,2.87
42061,3.461388889,728918,7.28
42066,3.5525,728918,9.32
42073,3.380555556,728918,6.59
42087,1.589722222,728918,4.38
42096,2.235833333,728918,6.48
42102,2.900833333,728918,6.5
42114,3.193055556,728918,6.52
42117,3.828888889,728918,7.03
42122,1.873055556,728918,5.84
42124,3.343888889,728918,6.57
42128,3.398333333,728918,6.54
42159,2.853611111,728918,6.64
42164,3.789166667,728918,3.82
42165,1.432777778,728918,3.34
42170,3.934166667,728918,3.32
42177,3.758611111,728918,3.51
42241,2.245833333,728918,3.16
42261,2.990555556,728918,4.72
42066,2.500833333,728918,6.04
42103,4.106388889,728918,6.45
42233,2.991111111,728918,8.01
42166,2.491111111,728918,4.77
42167,5.571388889,728918,6.76
42170,2.676666667,728918,0.12
42173,2.606111111,728918,6.68
42174,1.928333333,728918,5.77
42174,1.649444444,728918,2.94
42230,1.0475,728918,2.56
42236,4.255555556,728918,4.19
42237,5.830833333,728918,5.16
42240,1.406666667,728918,3.47
42240,2.663333333,728918,1.96
42242,1.850555556,728918,4.79
42243,2.633333333,728918,2.76
42243,3.273888889,728918,1.4
42247,1.270555556,728918,3.82
42247,3.372777778,728918,5.1
42248,3.191111111,728918,3.75
42249,2.621944444,728918,1.87
42250,1.455277778,728918,2.85
42255,1.759166667,728918,4.36
42256,1.825555556,728918,5.16
42263,2.226388889,728918,5.18
42264,0.691388889,728918,1.67
42269,3.335833333,728918,6.52
42269,1.529444444,728918,1.78
42271,2.606388889,728918,3.26
42271,0.978055556,728918,1.63
42275,2.398055556,728918,6.8
42275,1.333888889,728918,2.25
42276,0.632222222,728918,1.38
42276,2.871388889,728918,1.78
42278,1.694166667,728918,2.63
42207,2.766388889,729642,12.99
42214,2.558888889,729642,13.23
42227,4.395277778,729642,13.04
42228,3.35,729642,16.02
42237,6.905833333,729642,13.8
42072,3.206666667,730023,19.79
42107,2.531388889,730023,16.88
42140,2.636944444,730023,17.25
42161,2.835555556,730023,18.35
42164,1.999444444,730023,12.83
42190,2.953333333,730023,18.7
42190,1.257222222,730023,8.29
42196,1.784166667,730023,11.59
42212,3.016388889,730023,20.06
42217,3.518333333,730023,22.14
42225,1.765833333,730023,11.33
42231,2.682777778,730023,18.15
42239,3.1625,730023,20.37
42246,1.974444444,730023,12.91
42249,0.711944444,730023,4.54
42259,3.236111111,730023,20.37
42267,1.815,730023,11.93
42274,1.600555556,730023,10.63
42280,4.106666667,730023,23.68
42082,1.914722222,738900,9.52
42083,1.405555556,738900,6.6
42089,1.527222222,738900,7.32
42115,3.363333333,738900,7.88
42116,4.147222222,738900,3.79
42157,3.046388889,738900,9.75
42158,1.538333333,738900,8.1
42160,3.231388889,738900,6.78
42200,2.144722222,738900,4.92
42201,3.881388889,738900,4.72
42209,3.727222222,738900,6.59
42221,2.575555556,738900,4
42230,3.5325,738900,6.56
42230,3.805555556,738900,1.81
42233,3.796388889,738900,4.6
42234,3.208333333,738900,4.16
42264,0.527777778,738900,2.27
42104,2.266388889,738900,12.92
42198,6.463333333,738900,8.76
42207,3.765555556,738900,8.44
42250,4.265555556,738900,15.52
42270,0.32,738900,1.63
42122,2.778888889,738900,5.37
42163,4.363888889,738900,6.51
42177,3.435555556,738900,3.73
42226,3.814444444,738900,6.59
42242,5.807777778,738900,4.66
42272,3.1525,738900,4.75
42153,1.491111111,738900,0.26
42178,3.320277778,738900,5.93
42249,1.365833333,738900,4.21
42219,0.995833333,738900,3.01
42220,2.8875,738900,6.98
42243,3.437777778,738900,6.9
42248,2.722222222,738900,4.52
42249,2.733611111,738900,7.3
42261,3.372222222,738900,6.88
42263,3.758333333,738900,6.53
42268,3.604722222,738900,6.86
42135,4.125,758780,6.53
42136,3.814444444,758780,3.64
42137,3.421388889,758780,3.7
42139,3.167222222,758780,2.31
42142,1.691666667,758780,1.78
42164,1.3225,758780,2.81
42165,3.393055556,758780,4.97
42166,3.199722222,758780,6.79
42167,2.245555556,758780,1.45
42179,4.203055556,758780,6.6
42180,2.87,758780,3.8
42227,0.240833333,758780,0.67
42230,0.707777778,758780,2.11
42242,3.291111111,758780,4.82
42250,3.391388889,758780,4.08
42251,5.844722222,758780,6.72
42255,2.627777778,758780,6.68
42256,1.553055556,758780,4.15
42258,2.849722222,758780,7.36
42268,3.358333333,758780,6.47
42270,2.997222222,758780,5.26
42270,2.842777778,758780,4.42
42275,2.313055556,758780,4.47
42275,1.134166667,758780,3.47
42205,1.955,782629,6.43
42212,4.297222222,782629,6.88
42213,3.836388889,782629,14.58
42216,4.779722222,782629,17.48
42220,3.393888889,782629,16.45
42221,3.534722222,782629,15.06
42223,3.934166667,782629,11.1
42234,3.133611111,782629,15.6
42235,3.055833333,782629,14.08
42251,3.834166667,782629,15.21
42255,3.860555556,782629,14.94
42257,1.781388889,782629,9.67
42263,2.9575,782629,16.19
42264,3.194166667,782629,6.92
42265,3.828055556,782629,14.05
42268,4.343333333,782629,7.06
42276,5.496666667,782629,13.24
42278,4.179166667,782629,18.58
42269,1.134722222,787792,3.63
42276,3.948888889,787792,5.99
42257,3.585,787792,4.88
42261,2.632222222,787792,4.93
42262,2.077222222,787792,4.26
42263,2.320833333,787792,4.75
42272,3.857222222,787792,4.46
42275,3.285277778,787792,4.29
42279,2.394444444,787792,4.74
42264,4.161388889,787792,6.67
42010,1.1,792421,3.36
42054,2.867777778,792421,7.08
42059,0.970277778,792421,3.04
42088,1.149444444,792421,3.57
42095,0.014722222,792421,0
42132,1.901111111,792421,4.69
42089,1.179722222,792421,1.8
42191,3.877777778,792421,4.25
42198,3.903611111,792421,5.04
42214,4.388888889,792421,6.84
42215,3.2625,792421,6.9
42216,4.410555556,792421,6.87
42219,4.077222222,792421,5.52
42230,3.568333333,792421,6.97
42240,4.723888889,792421,5.38
42241,4.330277778,792421,5.96
42242,3.914444444,792421,6.77
42244,3.478611111,792421,6.71
42264,3.641944444,792421,7.07
42034,0.032222222,801274,0.09
42034,2.134166667,801274,12.14
42090,2.549722222,801274,13.5
42129,2.395555556,801274,6.41
42131,1.894444444,801274,11
42138,0.865277778,801274,4.87
42159,3.69,801274,14.53
42167,3.805,801274,6.67
42177,2.473611111,801274,4.45
42207,3.986944444,801274,4.35
42235,3.293888889,801274,5.47
42240,2.881111111,801274,5.16
42257,2.894444444,801274,5.68
42258,3.543055556,801274,6.31
42265,2.434444444,801274,6.35
42123,1.2125,801274,0.71
42137,3.218888889,801274,11.76
42151,2.523333333,801274,10.54
42199,2.47,801274,12.6
42200,2.219166667,801274,12.18
42201,3.728055556,801274,13.81
42089,0.019722222,801274,0
42090,2.934444444,801274,4.82
42094,0.025833333,801274,0
42137,2.457777778,801274,5.67
42145,3.213333333,801274,5.62
42150,4.914444444,801274,6.95
42173,3.572777778,801274,4.62
42194,5.701388889,801274,4.38
42195,5.548333333,801274,5.48
42199,1.218333333,801274,4.15
42200,4.183055556,801274,5.28
42205,2.253055556,801274,5.47
42214,3.825555556,801274,5.66
42241,3.146944444,801274,6.29
42248,2.059444444,801274,5.08
42249,3.265833333,801274,7.26
42250,2.850833333,801274,7
42262,1.235833333,801274,3.8
42033,1.641944444,801274,5.1
42242,3.200277778,801274,6.75
42171,1.123888889,801274,3.21
42216,0.993888889,801274,3.08
42230,3.567777778,801274,5.67
42237,3.330555556,801274,6.42
42244,3.761111111,801274,6.84
42244,1.379444444,803398,1.28
42178,2.5,803398,4.75
42193,2.711111111,803398,5.34
42200,1.811388889,803398,5.34
42209,3.970833333,803398,4.46
42230,3.328333333,803398,4.6
42272,2.858333333,803398,5.39
42277,4.191944444,803398,6.36
42080,3.635,803398,2.82
42082,3.447222222,803398,6.47
42083,2.933888889,803398,5.52
42087,3.324166667,803398,6.91
42095,2.488055556,803398,6.15
42101,1.480555556,803398,4.43
42103,3.275277778,803398,6.33
42143,1.475833333,803398,0.05
42220,2.306666667,803398,6.97
42221,2.731388889,803398,6.93
42227,2.908055556,803398,6.96
42229,3.019166667,803398,7.18
42230,2.452222222,803398,7.04
42251,2.624722222,803398,6.98
42262,3.886388889,803398,6.93
42263,4.071666667,803398,7.18
42264,3.946388889,803398,7.08
42265,4.217777778,803398,6.87
42270,2.002777778,803398,0
42271,3.586111111,803398,6.98
42275,0.0225,803398,0
42275,3.490555556,803398,6.98
42278,3.383888889,803398,6.89
42272,2.093055556,818217,6.49
42271,2.202777778,818217,5.74
42082,1.991666667,861532,6.06
42083,1.396666667,861532,4.24
42088,2.522222222,861532,5.86
42144,2.757777778,861532,6.99
42019,3.619722222,863084,6.89
42030,55.23805556,863084,4.1
42038,3.414166667,863084,8.38
42039,2.507222222,863084,7.52
42041,2.394166667,863084,6.22
42123,4.7025,863084,6.58
42124,2.935555556,863084,5.62
42159,2.034166667,863084,0
42167,1.211944444,863084,3.8
42181,3.684722222,863084,5.26
42191,5.597222222,863084,7.35
42219,2.7825,863084,5.8
42235,1.075277778,863084,3.28
42236,3.077222222,863084,6.23
42242,2.830833333,863084,4.67
42247,4.66,863084,4.4
42251,1.700555556,863084,4.99
42132,2.780555556,863084,16.12
42153,3.975277778,863084,22.03
42166,3.883333333,863084,17.65
42263,1.247222222,864630,3.97
42263,5.046666667,864630,1.1
42277,3.918055556,864630,6.13
42270,2.380555556,864630,5.3
42271,1.751666667,864630,1.7
42165,2.908055556,871619,6.91
42172,2.900833333,871619,6.99
42214,3.241666667,871619,6.77
42221,2.711666667,871619,6.87
42228,1.827777778,871619,5.69
42233,3.164722222,871619,6.78
42240,2.720833333,871619,7.05
42242,5.1875,871619,6.46
42261,3.554444444,871619,6.87
42263,2.826666667,871619,6.88
42275,0.019444444,871619,0
42275,2.444444444,871619,6.82
42122,1.046666667,871619,5.57
42163,2.516666667,871619,6.12
42171,3.578333333,871619,6.14
42172,1.760833333,871619,5.58
42206,2.161944444,871619,6.49
42170,2.396388889,874950,6.93
42171,2.476944444,874950,6.86
42172,3.094166667,874950,6.76
42172,1.655555556,874950,2.59
42174,2.796111111,874950,6.79
42178,2.784444444,874950,6.82
42179,2.509444444,874950,6.84
42181,2.605,874950,6.76
42184,2.367222222,874950,6.79
42186,2.860833333,874950,6.82
42187,4.411388889,874950,6.91
42191,5.842777778,874950,6.83
42193,2.558611111,874950,6.81
42195,2.602777778,874950,6.81
42198,3.368055556,874950,6.84
42199,3.719444444,874950,6.88
42201,2.756388889,874950,6.8
42206,2.496388889,874950,6.9
42207,2.405,874950,6.87
42208,3.708055556,874950,6.84
42209,2.397222222,874950,6.94
42212,2.720555556,874950,6.99
42215,2.483611111,874950,6.88
42216,3.863333333,874950,6.9
42219,2.5925,874950,6.84
42220,3.2125,874950,6.88
42221,2.456666667,874950,6.79
42222,2.629444444,874950,6.81
42226,3.083055556,874950,6.88
42227,2.503333333,874950,6.83
42228,8.261944444,874950,6.88
42229,4.205277778,874950,0.21
42229,2.390833333,874950,0.13
42230,3.366388889,874950,6.86
42233,3.355,874950,6.8
42234,2.583333333,874950,6.8
42235,2.691944444,874950,6.92
42173,3.383888889,874950,6.64
42209,2.054166667,875343,6.3
42212,3.333333333,875343,5.85
42213,3.428888889,875343,6.25
42214,3.480277778,875343,6.19
42215,2.577777778,875343,6.15
42220,2.725555556,875343,6.05
42233,2.143055556,875343,5.93
42234,3.765,875343,6.17
42235,2.020833333,875343,6.07
42236,2.093055556,875343,6.16
42237,2.754722222,875343,6.03
42240,2.349444444,875343,5.78
42241,3.826944444,875343,5.98
42242,2.868333333,875343,6.05
42243,2.667777778,875343,5.81
42244,2.269444444,875343,5.84
42248,2.278055556,875343,5.87
42249,2.225277778,875343,6.01
42250,2.299444444,875343,5.28
42251,2.822777778,875343,5.97
42255,2.223055556,875343,5.9
42256,2.663611111,875343,5.96
42257,2.040833333,875343,5.87
42258,2.686111111,875343,6.04
42261,2.789166667,875343,5.97
42262,2.370833333,875343,5.92
42263,2.333333333,875343,6.1
42264,2.616388889,875343,5.98
42269,2.77,875343,5.89
42270,4.604444444,875343,5.82
42271,2.778888889,875343,5.9
42272,2.678888889,875343,5.95
42275,3.324722222,875343,5.89
42276,2.477777778,875343,6.03
42277,2.702222222,875343,5.84
42278,3.0975,875343,5.92
42279,2.166388889,875343,4.96
42120,1.523055556,875343,8.83
42134,1.977222222,875343,11.86
42140,0.146388889,875343,0.42
42254,1.617222222,875343,5.06
42264,3.1425,875343,6.33
42268,2.122222222,875343,6.17
42269,1.563611111,875343,4.86
42271,1.711666667,875343,5.36
42272,3.540833333,875343,6.23
42278,0.485833333,875343,6.58
42278,1.099444444,875343,3.54
42068,1.487222222,878706,2.11
42237,2.356111111,878706,6.4
42115,5.038888889,878706,6.58
42117,4.338055556,878706,6.73
42118,3.909166667,878706,6.49
42131,4.377777778,878706,6.68
42135,1.611944444,878706,4.86
42137,4.855555556,878706,6.62
42139,2.530555556,878706,4.76
42143,2.305,878706,4.95
42144,4.116666667,878706,6.38
42145,3.588888889,878706,5.31
42146,4.072222222,878706,6.36
42150,3.637222222,878706,4.68
42153,4.208888889,878706,4.48
42156,2.588611111,878706,6.55
42157,3.896944444,878706,6.31
42158,3.524444444,878706,5.46
42159,4.986388889,878706,6.63
42160,3.269722222,878706,4.33
42164,2.846388889,878706,4.95
42165,4.553333333,878706,4.9
42166,0.2025,878706,0.54
42166,4.895555556,878706,5.56
42170,3.584166667,878706,6.56
42171,3.103055556,878706,4.98
42172,5.220833333,878706,6.39
42173,4.174444444,878706,4.3
42174,3.683888889,878706,4.75
42177,3.064166667,878706,4.75
42191,3.991666667,878706,4.52
42192,2.766944444,878706,4.32
42195,3.666388889,878706,5.23
42199,3.333888889,878706,6.94
42200,6.6675,878706,6.49
42201,2.753611111,878706,6.57
42205,3.636388889,878706,6.42
42206,2.564166667,878706,6.51
42207,2.880555556,878706,6.71
42208,3.394166667,878706,7.02
42209,3.031388889,878706,6.42
42212,3.590833333,878706,4.89
42213,6.883055556,878706,6.34
42214,2.711111111,878706,4.33
42215,3.148611111,878706,4.35
42216,4.148333333,878706,4.34
42219,3.186111111,878706,4.6
42220,3.704722222,878706,6.78
42221,3.566666667,878706,4.2
42222,3.17,878706,6.92
42223,3.366388889,878706,4.12
42226,3.768055556,878706,4.15
42227,2.815,878706,6.65
42228,3.741388889,878706,4.72
42229,3.783888889,878706,6.84
42230,2.631111111,878706,6.49
42230,1.923611111,878706,4.07
42233,3.884722222,878706,4.34
42234,2.126111111,878706,6.46
42235,3.917777778,878706,4.38
42236,1.545555556,878706,4.75
42236,3.3075,878706,3.99
