created,chargeTimeHrs,stationId,kwhTotal
42240,1.964722222,878706,6.01
42241,4.397777778,878706,4.32
42242,0.77,878706,2.33
42243,5.498888889,878706,6.69
42247,3.597777778,878706,5.32
42248,2.488888889,878706,6.92
42248,3.496388889,878706,1.4
42249,2.7575,878706,4.43
42250,1.861666667,878706,5.68
42250,4.239166667,878706,1.49
42251,3.962222222,878706,5.01
42255,0.7925,878706,2.37
42256,2.648055556,878706,6.62
42257,2.572222222,878706,6.88
42258,6.401944444,878706,4.21
42261,3.978888889,878706,6.28
42262,5.430555556,878706,6.89
42263,4.386388889,878706,6.51
42264,4.191666667,878706,7.01
42265,3.932777778,878706,4.38
42265,3.801111111,878706,1.66
42270,3.766944444,878706,6.42
42270,3.171388889,878706,1.93
42271,2.086388889,878706,2.21
42082,2.246111111,878706,6.49
42118,2.251666667,878706,3.8
42122,2.7625,878706,6.63
42194,8.710833333,878706,12.26
42142,1.980555556,878706,5.07
42264,2.330277778,884707,6.53
42264,4.665,884707,1.23
42265,2.253611111,884707,6.28
42268,8.845555556,884707,6.17
42271,2.780833333,884707,5
42278,3.180555556,884707,5.4
42277,4.700833333,884707,6.19
42269,3.898333333,884707,5.12
42276,3.464166667,884707,6.73
42278,3.463888889,884707,6.74
42279,2.971388889,884707,6.86
42223,2.109166667,891421,3.86
42255,1.070277778,891421,3.27
42058,3.1025,891421,6.91
42069,1.671944444,891421,4.99
42079,2.702222222,891421,5.69
42080,2.947222222,891421,6.73
42083,2.286666667,891421,6.66
42086,2.459722222,891421,6.88
42087,0.031388889,891421,0
42117,3.423055556,891421,6.25
42123,3.1325,891421,5.08
42130,2.301666667,891421,5.81
42135,3.082777778,891421,4.96
42137,2.0925,891421,5.45
42138,3.439722222,891421,5.58
42157,1.5975,891421,4.77
42180,0.988611111,891421,3
42186,3.470555556,891421,5.1
42220,3.533333333,891421,7
42227,3.966944444,891421,5.4
42240,3.971388889,891421,5.19
42093,1.269166667,891421,3.34
42172,1.1675,891421,3.53
42241,1.846111111,894409,0.31
42257,1.947222222,894409,6.01
42262,2.518055556,894409,6.68
42100,1.169444444,902592,3.08
42104,3.4075,902592,3.68
42109,1.205,902592,3.63
42111,1.934444444,902592,2.27
42116,3.27,902592,4.02
42121,2.586944444,902592,3.52
42128,3.425833333,902592,3.96
42138,2.439444444,902592,3.62
42145,2.327222222,902592,2.85
42151,3.318055556,902592,2.84
42152,2.866944444,902592,3.96
42153,1.729722222,902592,2.93
42165,1.963888889,902592,3.81
42166,2.895833333,902592,2.69
42170,2.409444444,902592,4.02
42173,3.12,902592,3.9
42174,3.580555556,902592,2.85
42180,2.951944444,902592,3.06
42191,3.169444444,902592,2.94
42194,3.303333333,902592,3.65
42195,3.368611111,902592,5.84
42200,3.213888889,902592,4.18
42205,3.144166667,902592,2.7
42209,1.938055556,902592,6.02
42244,2.906111111,902592,3.05
42248,0.785833333,902592,2.42
42251,2.796111111,902592,2.83
42257,2.672777778,902592,2.93
42272,3.708055556,902592,6.22
42096,1.851388889,902592,5.55
42122,2.9175,902592,8.32
42132,2.740833333,902592,8.17
42131,4.728611111,902592,7.01
42172,6.271388889,902592,7.13
42193,3.430277778,902592,6.86
42220,3.971666667,902592,7.03
42236,4.126388889,902592,4.21
42208,2.055277778,902592,4.96
42223,1.8725,902592,4.86
42250,2.668055556,902592,4.53
42212,1.791944444,902592,2.96
42213,3.980277778,902592,7
42214,3.815,902592,7.16
42222,3.773055556,902592,7.25
42233,3.769166667,902592,7.01
42233,4.116388889,902592,3.26
42235,4.810555556,902592,7.1
42236,4.025277778,902592,6.94
42240,3.995833333,902592,6.68
42270,7.263055556,902592,2.39
42272,3.686111111,902592,6.95
42215,2.933611111,902592,1.8
42269,3.442777778,902592,3.79
41985,0.422222222,911231,2.14
42047,2.358611111,911231,7.06
42076,0.726111111,911231,2.08
42122,1.213055556,911231,0.46
42278,1.501111111,911231,4.15
42181,3.098333333,911231,5.08
42193,1.666666667,911231,3.69
42194,3.508055556,911231,3.16
42207,4.28,911231,6.95
42262,3.5525,911231,6.61
42209,3.243333333,911231,7.08
42272,3.470277778,911231,6.99
42258,1.855833333,914305,4.96
42264,1.609444444,914305,4.15
42264,1.786388889,914305,2.82
42265,3.85,914305,3.94
42269,3.901111111,914305,5.35
42270,3.480277778,914305,5.64
42278,3.738333333,914305,6.9
42269,3.54,914305,6.49
42271,3.7775,914305,6.88
42275,1.227222222,914907,3.41
42276,3.307222222,914907,5.78
42276,4.148055556,914907,0.78
42278,3.680555556,914907,6.45
42269,1.919444444,914907,0.11
41985,0.64,920264,0.3
42067,0.3475,920264,0.88
42024,3.629444444,920264,5.21
42046,3.851944444,920264,2.26
42046,3.658611111,920264,0.7
42047,3.189166667,920264,6.06
42117,3.682777778,920264,3.44
42131,3.190833333,920264,6.29
42151,3.249444444,920264,6.14
42207,2.959444444,920264,6.88
42209,3.141666667,920264,6.15
42216,3.351666667,920264,6.36
42223,3.273611111,920264,6.12
42233,3.459722222,920264,6.68
42261,2.947222222,920264,6.24
42159,3.515277778,920264,4.77
42193,3.341944444,920264,6.86
42195,3.633055556,920264,7.52
42198,3.271666667,920264,7.24
42220,3.954166667,920264,7.56
42268,3.633611111,920264,5.18
42081,2.716666667,920264,6.68
42096,3.175833333,920264,6.77
42108,3.248055556,920264,6.79
42137,3.776388889,920264,13.94
42276,4.397222222,922416,5.92
42262,2.939722222,922416,6.85
42276,3.448611111,922416,4.2
42278,2.715555556,922416,4.9
42277,5.812222222,922416,6.7
42278,1.507777778,926676,1.78
42093,2.731388889,929628,5.54
42100,2.709444444,929628,5.16
42142,6.431666667,929628,6.28
42170,2.128888889,929628,5.97
42227,2.511111111,929628,5.56
42111,3.671666667,929628,19.6
42118,1.688888889,929628,9.62
42125,2.701666667,929628,15.52
42137,3.666111111,929628,20.55
42150,1.163611111,929628,6.73
42159,3.766388889,929628,20.92
42241,2.514722222,929628,6.88
42241,2.568611111,932939,4.82
42192,3.021388889,932939,16.31
42199,3.604444444,932939,19.96
42256,4.485833333,932939,21.14
42262,3.4025,932939,18.42
42250,1.898888889,932939,6.02
42186,2.941944444,932939,6.88
42187,2.980555556,932939,6.97
42193,3.434444444,932939,7.05
42194,3.669166667,932939,7.09
42216,2.666666667,932939,6.77
42219,1.711111111,932939,1.73
42220,2.558333333,932939,6.56
42230,2.734722222,932939,7.03
42249,2.674444444,932939,7.04
42263,3.107777778,932939,6.82
42268,3.471944444,932939,6.4
42270,2.957222222,932939,6.82
42278,3.243611111,932939,6.77
42185,3.544444444,932939,5.99
42236,1.442777778,932939,4.24
42208,3.834166667,932939,6.84
42214,2.580833333,932939,6.96
42241,3.23,932939,6.83
42247,3.426944444,932939,7.96
42248,2.599166667,932939,7.01
42257,2.703333333,932939,7.05
42185,2.895833333,932939,7.15
42205,3.470833333,932939,7.08
42206,4.228611111,932939,7.1
42207,3.280833333,932939,7.1
42208,3.026944444,932939,7.14
42212,3.466111111,932939,7.1
42213,2.175555556,932939,5.13
42214,3.724444444,932939,6.78
42215,4.618333333,932939,6.78
42228,4.933055556,932939,6.81
42277,0.019166667,932939,0
42271,1.519166667,932939,3.5
42229,0.655833333,943765,1.98
42275,2.474166667,943765,1.03
42277,1.321666667,943765,4.06
42059,2.911111111,943765,4.76
42019,0.635277778,943765,1.79
42160,2.765,943765,4.23
42213,3.413888889,943765,6.76
42230,1.670555556,943765,5.11
42262,1.631944444,943765,2.45
42102,8.248333333,943765,5.82
42116,5.218888889,943765,6.35
42121,2.396388889,943765,5.83
42198,0.229722222,943765,0.62
42240,3.998611111,943765,2.31
42059,3.460555556,944515,8.26
42068,1.998333333,944515,11.48
42139,3.610555556,944515,20.02
42144,3.708333333,944515,12.09
42146,2.681388889,944515,13.6
42170,3.613333333,944515,6.63
42172,3.788888889,944515,4.37
42212,2.335277778,944515,7.11
42226,3.983611111,944515,7.12
42109,1.141666667,944515,3.49
42117,1.276944444,944515,7.24
42118,3.008888889,944515,16.06
42121,4.410833333,944515,3.39
42142,4.781111111,944515,10.45
42150,2.92,944515,9.05
42151,3.26,944515,3.65
42152,0.545555556,944515,2.93
42153,2.862222222,944515,6.07
42157,2.289444444,944515,1.74
42177,3.667777778,944515,10.54
42180,5.415277778,944515,10.6
42191,2.720833333,944515,7.78
42192,4.4975,944515,19.06
42200,0.132222222,944515,0.6
42235,2.6375,944515,15.19
42248,2.790555556,944515,15.41
42249,2.506944444,944515,12.95
42255,3.162222222,944515,18.13
42272,2.326388889,944515,12.91
42276,2.310555556,944515,10.32
42278,2.093888889,944515,1.5
42086,1.543611111,944515,4.31
42087,1.676666667,944515,4.52
42095,0.018055556,944515,0
42107,3.943055556,944515,4.74
42118,1.748333333,944515,4.86
42128,2.466111111,944515,3.9
42132,4.514722222,944515,3.59
42156,4.021388889,944515,6.52
42157,3.008333333,944515,5.32
42178,3.677222222,944515,4.32
42179,2.606388889,944515,6.41
42199,1.785277778,944515,5.51
42206,4.251388889,944515,5.3
42209,4.065833333,944515,7.86
42216,4.011666667,944515,8.59
42220,4.568611111,944515,4.4
42223,2.366666667,944515,5.04
42230,1.988055556,944515,4.35
42244,5.520555556,944515,6.54
42256,3.394166667,944515,4.06
42270,5.095555556,944515,4.86
42031,3.706666667,944515,6.9
42069,3.317777778,944515,6.72
42076,3.542777778,944515,6.9
42098,0.02,944515,0
42243,0.558611111,944515,1.71
42165,2.615555556,944515,4.35
42220,1.238055556,944515,3.83
42229,1.66,944515,5.16
42219,3.157222222,944515,6.41
42221,3.463055556,944515,6.34
42222,3.454722222,944515,6.39
42227,3.435,944515,3.85
42228,3.713888889,944515,6.17
42229,3.561388889,944515,6.02
42233,3.528611111,944515,5.85
42234,2.973055556,944515,4.4
42236,3.83,944515,7.02
42240,3.083333333,944515,6.29
42241,3.819444444,944515,5.42
42242,3.259444444,944515,6.14
42247,4.052222222,944515,5.95
42250,3.006388889,944515,6.16
42255,3.8425,944515,5.19
42257,3.756666667,944515,6.65
42258,3.592777778,944515,6.29
42262,3.598055556,944515,6.49
42264,3.766944444,944515,6.5
42269,3.880555556,944515,6.9
42272,2.847777778,944515,6.37
42275,3.363055556,944515,6.56
42276,3.574166667,944515,6.16
42016,4.141111111,944575,7.85
42054,3.658333333,944575,20.95
42114,3.531388889,944575,7.3
42198,1.244722222,944575,3.48
42223,4.056944444,944575,1.02
42241,3.178055556,944575,6.66
42255,3.591944444,944575,6.33
42278,0.652222222,944575,1.97
42278,2.291666667,944575,6.27
42089,2.268611111,944575,6.65
42094,2.534166667,944575,7.38
42103,3.472222222,944575,6.72
42107,6.144722222,944575,6.65
42135,5.296944444,944575,6.78
42143,3.870833333,944575,6.46
42150,3.093888889,944575,6.57
42163,3.923055556,944575,6.8
42215,3.528611111,944575,6.68
42278,1.931111111,944575,4.84
42227,3.857777778,944575,3.76
42229,3.874444444,944575,3.17
42272,3.149722222,946482,6.77
42066,2.689722222,951880,7.31
42093,2.313888889,951880,6.53
42128,3.835555556,951880,5.44
42132,2.498333333,951880,5.77
42158,2.085555556,951880,5.2
42160,2.815555556,951880,5.28
42212,1.245555556,951880,3.63
42249,3.6075,951880,5.1
42250,2.491111111,951880,6.59
42264,4.6275,951880,4.79
42270,3.589444444,951880,5.75
42275,1.708333333,951880,4.99
42088,2.7575,951880,6.83
42100,1.662222222,951880,3.21
42102,2.025833333,951880,5.97
42104,3.511944444,951880,5.19
42226,3.802777778,951880,7.07
42233,3.455277778,951880,7.12
42234,3.293333333,951880,7.03
42235,2.545,951880,7.12
42236,2.563888889,951880,7.02
42237,3.166111111,951880,7.12
42240,3.0475,951880,7.01
42241,3.786944444,951880,6.9
42242,2.648333333,951880,6.96
42244,3.857222222,951880,6.92
42247,3.947222222,951880,7.05
42248,3.289444444,951880,7
42250,2.983333333,951880,7.01
42256,2.506388889,951880,6.94
42257,3.066944444,951880,6.98
42258,3.451666667,951880,7.04
42269,3.8525,951880,6.91
42277,2.875555556,951880,6.98
42279,3.813888889,951880,7
42102,2.854444444,955429,6.93
42115,4.591388889,955429,6.76
42121,3.2075,955429,6.85
42139,3.595833333,955429,6.83
42177,3.732222222,955429,6.25
42206,2.051666667,955429,5.78
42214,2.946111111,955429,6.08
42243,3.058055556,955429,6.41
42248,3.793888889,955429,6.93
42257,2.958333333,955429,7.03
42262,3.436944444,955429,7.12
42089,2.005,955429,6.62
42089,0.750555556,955429,0.26
42091,0.078055556,955429,0.19
42109,1.572222222,955429,4.32
42119,0.593611111,955429,1.86
42121,2.316388889,955429,6.8
42132,1.336666667,955429,1.52
42223,2.740555556,955429,4.14
42265,0.596666667,955429,1.81
42076,0.974166667,955429,2.39
42082,3.233888889,955429,7.56
42083,0.037222222,955429,0
42086,2.712777778,955429,6.82
42087,3.32,955429,8.58
42088,3.569166667,955429,8.51
42090,2.114722222,955429,5.11
42093,3.323055556,955429,6.68
42094,3.676944444,955429,7.67
42095,1.841944444,955429,5.31
42096,3.374444444,955429,7.34
42101,2.090555556,955429,5.5
42108,1.420555556,955429,3.48
42110,2.7025,955429,3.74
42111,1.985833333,955429,5.42
42114,2.069444444,955429,3.13
42115,2.354166667,955429,3.63
42116,2.578888889,955429,5.87
42117,2.894166667,955429,8.23
42118,2.900277778,955429,5.52
42120,2.053055556,955429,4.75
42122,1.601944444,955429,3.59
42123,3.071111111,955429,4.19
42124,2.260277778,955429,4.94
42128,2.746111111,955429,8.27
42129,2.866111111,955429,5.26
42130,2.806111111,955429,7.39
42132,2.923333333,955429,6.65
42133,2.665555556,955429,5.27
42135,3.47,955429,3.49
42136,1.513888889,955429,4.03
42137,1.748055556,955429,4.84
42137,2.745833333,955429,2.8
42138,2.599722222,955429,6.1
42139,2.468055556,955429,4.33
42141,1.336666667,955429,2.52
42141,1.485555556,955429,2.52
42142,2.013611111,955429,5
42143,2.108888889,955429,5.14
42144,2.808888889,955429,6.49
42145,3.823055556,955429,6.54
42146,2.531944444,955429,4.08
42150,2.249722222,955429,5.97
42151,1.135833333,955429,3.56
42151,1.488055556,955429,3.34
42152,2.586666667,955429,4.33
42153,3.871388889,955429,5.16
42156,2.703055556,955429,5.83
42158,2.901111111,955429,4.38
42159,2.783055556,955429,5.86
42163,3.208888889,955429,6.47
42164,2.257777778,955429,3.35
42164,1.249722222,955429,2.21
42165,2.762777778,955429,4.11
42171,2.626944444,955429,5.58
42172,2.685555556,955429,3.9
42173,1.5525,955429,2.99
42173,2.841111111,955429,4
42177,2.091666667,955429,3.17
42180,1.908611111,955429,5.83
42181,3.267222222,955429,4.55
42184,2.452222222,955429,4.43
42185,1.027777778,955429,2.53
42186,1.711666667,955429,5.47
42186,2.117222222,955429,2.77
42187,2.912777778,955429,7.64
42191,3.857222222,955429,6.74
42192,1.995555556,955429,4.3
42193,1.734166667,955429,4.11
42194,2.820833333,955429,6.43
42195,1.670555556,955429,3.79
42197,2.289166667,955429,4.77
42198,0.791944444,955429,1
42199,0.813611111,955429,2.44
42200,1.518611111,955429,3.19
42200,1.176944444,955429,3.34
42202,1.497777778,955429,3.7
42202,1.363055556,955429,3.6
42205,2.265833333,955429,4.24
42208,2.836666667,955429,4.6
42209,1.216388889,955429,3.39
42210,2.357777778,955429,5.67
42212,1.935277778,955429,6.06
42213,2.239444444,955429,6
42215,2.220555556,955429,5.88
42216,1.678611111,955429,3.04
42216,2.589722222,955429,2.86
42217,2.420555556,955429,7.69
42218,2.081666667,955429,3.74
42218,0.923055556,955429,2.88
42219,0.844722222,955429,1.41
42220,1.271111111,955429,3.43
42221,1.169722222,955429,2.69
42221,0.731944444,955429,1.85
42222,1.318888889,955429,2.24
42222,1.611944444,955429,2.27
42223,2.108888889,955429,4.76
42265,1.745,955429,1.2
42268,1.215,955429,1.4
42269,1.696388889,955429,2.81
42269,1.328333333,955429,1.27
42270,2.006944444,955429,4.57
42271,1.980833333,955429,4.22
42271,1.075277778,955429,2.71
42272,1.320277778,955429,3.5
42273,2.255,955429,4.93
42273,3.427777778,955429,1.08
42274,2.438888889,955429,3.51
42274,0.73,955429,2.3
42275,1.351388889,955429,2.99
42276,1.1025,955429,2.68
42277,2.141388889,955429,5.6
42278,1.405555556,955429,2.9
42279,0.0175,955429,0
42279,2.078333333,955429,4.72
42279,1.301666667,955429,2.5
42209,2.569444444,955429,6.12
42210,2.470277778,955429,6.89
42212,2.335833333,955429,6.59
42213,2.9325,955429,6.5
42214,2.343611111,955429,6.41
42215,2.524722222,955429,6.74
42217,2.437777778,955429,6.87
42219,3.194722222,955429,6.81
42220,3.432777778,955429,6.5
42222,3.252222222,955429,6.58
42223,2.352222222,955429,6.58
42224,2.496388889,955429,6.82
42226,2.466944444,955429,6.7
42227,2.279444444,955429,6.5
42228,3.520555556,955429,6.61
42229,2.724444444,955429,6.72
42230,2.292222222,955429,6.76
42231,2.796944444,955429,6.74
42233,2.398611111,955429,6.7
42234,2.47,955429,6.61
42235,3.203055556,955429,6.77
42249,2.504444444,955429,7.25
42250,2.3525,955429,6.34
42251,2.485833333,955429,6.86
42255,2.444166667,955429,6.5
42256,2.671111111,955429,6.83
42257,2.43,955429,6.78
42258,3.245555556,955429,6.99
42261,2.748611111,955429,6.58
42263,2.496111111,955429,6.52
42215,1.979166667,955429,4.72
42220,2.188333333,955429,4.55
42227,2.469166667,955429,6.84
42228,1.63,955429,3.48
42229,2.729722222,955429,3.99
42233,2.151666667,955429,5.03
42234,3.196666667,955429,6.89
42235,2.450833333,955429,5.32
42240,3.114444444,955429,4.94
42243,1.888888889,955429,4.26
42244,2.536944444,955429,4.08
42245,4.5875,955429,3.74
42249,6.901111111,955429,7.08
42250,2.135833333,955429,4.75
42256,2.102222222,955429,5.5
42259,2.409444444,955429,6.83
42262,2.318333333,955429,6.66
42268,2.558055556,955429,6.99
42270,2.086111111,955429,5.23
42272,2.359722222,955429,7.01
42276,2.447222222,955429,6.88
42277,3.2675,955429,5.89
42278,2.485,955429,5.32
42279,2.121666667,955429,4.86
42249,1.634444444,981639,1.32
42096,2.378611111,981639,6.46
42165,1.526388889,981639,2.12
42166,1.474166667,981639,2.51
42173,1.149444444,981639,0.95
42025,2.4475,987396,6.28
42031,5.545,987396,7.21
42032,2.406111111,987396,7.02
42038,4.266388889,987396,6.38
42047,3.900833333,987396,11.61
42053,3.258055556,987396,6.11
42053,5.142222222,987396,3.11
42054,3.090555556,987396,6.92
42054,5.278333333,987396,9.31
42058,5.3325,987396,7.89
42075,0.305,987396,0.89
42076,5.699166667,987396,6.3
42080,0.810277778,987396,2.52
42086,0.040555556,987396,0.02
42095,0.936388889,987396,2.91
42096,3.309722222,987396,6.21
42100,0.056666667,987396,0.1
42121,4.051388889,987396,5.48
42122,2.312777778,987396,5.42
42125,2.595833333,987396,5.07
42138,2.453888889,987396,5.81
42138,1.936388889,987396,6.13
42139,2.533611111,987396,7.08
42143,4.811944444,987396,6.51
42144,4.633055556,987396,6.54
42157,5.851111111,987396,6.37
42165,1.362222222,987396,3.57
42165,3.228333333,987396,1.72
42166,2.2925,987396,5.9
42167,2.484722222,987396,6.46
42170,1.769444444,987396,5.42
42171,4.105833333,987396,7.55
42177,3.225277778,987396,6.36
42179,5.021666667,987396,5.23
42184,4.247777778,987396,6.78
42202,4.751388889,987396,6.46
42206,5.924722222,987396,7.84
42212,1.624166667,987396,4.57
42213,2.371666667,987396,6.5
42214,2.741111111,987396,5.86
42219,2.897222222,987396,7.16
42223,3.136388889,987396,5.29
42223,1.789722222,987396,3.09
42233,1.952777778,987396,6.11
42233,1.155,987396,2.35
42237,6.0525,987396,5.09
42240,2.746111111,987396,4.68
42243,0.873055556,987396,2.76
42248,1.292222222,987396,0.03
42249,2.613611111,987396,0.79
42249,1.903888889,987396,2.68
42250,0.729444444,987396,2.22
42250,1.638611111,987396,5.17
42255,5.258333333,987396,6.3
42235,2.936388889,987396,7.2
42158,0.4925,987396,1.51
42221,3.918611111,987396,6.44
42279,2.893333333,987396,6.28
42221,3.098888889,987396,6.89
42222,2.017777778,987396,1.44
42226,3.107222222,987396,7.04
42226,1.762222222,987396,2.35
42228,2.115,987396,1.89
42235,2.188611111,987396,6.03
42242,1.513888889,987396,4.56
42247,3.1675,987396,4.83
42248,2.298611111,987396,5.78
42257,2.421944444,988981,1.26
42271,4.065277778,988981,1.25
42270,1.685555556,988981,2.46
42055,1.411388889,989457,3.07
42177,1.799166667,989457,5.48
42261,2.320277778,989457,6.41
42264,2.454722222,989457,6.87
42247,2.592777778,995505,4.87
42263,3.392777778,995505,4.71
42264,2.613333333,995505,4.08
42275,4.044166667,995505,4.06
42206,3.482777778,995505,20.2
42214,3.786944444,995505,21.16
42230,2.016111111,995505,10.47
42249,3.911944444,995505,22.07
42228,3.173888889,995505,6.59
42261,2.64,995505,2.77
42244,2.786944444,995505,6.91
42250,4.218333333,995505,6.69
42185,3.074166667,995505,7.13
42198,2.8375,995505,6.96
42199,2.983888889,995505,7.15
42207,3.413055556,995505,6.72
42213,0.757777778,995505,2.34
42219,2.535555556,995505,6.97
42192,3.257222222,995505,7.04
42194,2.451944444,995505,6.81
42233,2.961944444,995505,8.13
42240,2.835833333,995505,6.76
42242,3.702222222,995505,6.86
42261,2.834444444,995505,7.27
42263,2.808611111,995505,6.83
42264,2.621944444,995505,6.79
42269,3.781666667,995505,6.74
42209,3.304722222,995505,7.17
42226,3.844722222,995505,6.91
42262,4.558333333,995505,6.85
